,ra,dec
59189,194.6538,11.423604
59190,194.57467,11.299533
59191,194.61916,11.426476
59192,194.77334,11.479799
59193,194.67336,11.446544
59194,194.56861,11.026937
59195,194.51511,11.49857
59196,194.84356,11.299565
59197,194.85606,11.480258
59198,194.7507,11.181435
59199,194.71613,11.542534
59200,194.83965,11.512197
59201,194.83541,11.279955
59202,194.79561,11.630121
59203,194.68106,11.581711
59204,195.06734,11.839009
59205,194.94141,12.054453
59206,195.03212,12.023783
59207,195.09135,11.701987
59208,5.34536639999999,-2.1403346
59209,5.30543999999998,-2.0209554
59210,5.36858599999999,-2.0635234
59211,5.2867511,-2.283319
59212,5.42633160000003,-2.066725
59213,5.23452090000001,-2.1038488
59214,5.43342960000001,-2.2648336
59215,5.51757450000002,-2.297502
59216,5.2960463,-2.3148818
59217,5.52969739999998,-1.4305331
59218,5.49973010000002,-1.2437358
59219,5.45075059999999,-1.2998487
59220,5.52094019999998,-1.3698233
59221,5.59503640000003,-1.3799655
59222,5.55605910000003,-1.2676717
59223,5.6061259,-1.4279125
59224,5.63232540000001,-1.4669424
59225,5.56833399999999,-1.6081569
59226,5.60537199999999,-1.3963298
59227,5.61820920000002,-1.5403032
59228,5.61048599999998,-1.5903343
59229,5.58856580000003,-1.6261311
59230,5.59769920000002,-1.6896398
59231,5.64349499999997,-1.5930299
59232,5.54537829999998,-2.0688527
59233,5.7530653,-1.9868172
59234,5.7053836,-1.7578017
59235,5.67282210000002,-2.2097016
59236,5.62265439999999,-1.8613323
59237,5.52240360000002,-1.9115658
59238,5.7119452,-1.8800304
59239,5.64079500000003,-2.1546576
59240,5.69556540000002,-1.7312855
59241,5.71771530000001,-2.0720448
59242,5.68212469999997,-1.7458154
59243,5.74656149999998,-1.8463895
59244,5.55805199999998,-2.2848317
59245,5.70654719999999,-1.914197
59246,5.6494333,-2.2656931
59247,5.66766910000001,-2.2525057
59248,5.70049449999999,-2.2658789
59249,5.8098784,-1.4436675
59250,5.82078460000002,-1.4259739
59251,5.64953739999999,-1.2681688
59252,5.70565340000002,-1.48615
59253,5.7039408,-1.3154656
59254,12.197474,30.083656
59255,12.177442,30.021833
59256,12.446421,30.935894
59257,12.457989,31.243557
59258,12.398476,31.175446
59259,12.31166,31.089829
59260,12.522827,30.673722
59261,12.505084,30.643844
59262,12.378514,30.920401
59263,12.310234,31.061675
59264,12.288315,30.824637
59265,12.550263,30.556194
59266,12.447748,30.519188
59267,12.477942,30.936854
59268,12.512564,30.520262
59269,12.525063,30.425938
59270,12.575249,30.399862
59271,13.287519,30.599118
59272,12.361683,30.45425
59273,12.506527,30.198121
59274,12.421889,30.490672
59275,12.542059,30.270398
59276,12.326275,30.340981
59277,12.516087,30.134425
59278,12.413704,30.07479
59279,154.68528,8.1882647
59280,154.59577,8.4860186
59281,154.74163,8.1842791
59282,154.48751,8.3019845
59283,154.3987,8.3052949
59284,154.55569,8.5189184
59285,154.52594,8.522948
59286,154.52084,8.4528763
59287,154.28959,7.357416
59288,154.24889,7.3376743
59289,154.46788,7.8817525
59290,154.18627,7.3897308
59291,154.24923,7.5809389
59292,154.43722,7.7997025
59293,154.34901,8.0005976
59294,154.19519,7.6271776
59295,154.56615,8.0443818
59296,154.22557,8.1586737
59297,154.16354,8.1944221
59298,334.4789,12.782487
59299,334.53836,12.736291
59300,334.49689,12.582199
59301,334.5172,12.76127
59302,334.40986,12.566847
59303,334.51407,12.637944
59304,334.60167,13.22327
59305,334.70156,13.102432
59306,334.57461,13.023766
59307,334.67263,13.356675
59308,334.60878,13.297368
59309,334.56923,12.821783
59310,334.57841,12.778983
59311,334.60983,12.729675
59312,334.575,12.627785
59313,334.5941,12.605781
59314,334.63215,12.558305
59315,334.57851,12.513791
59316,334.50564,12.219336
59317,334.50865,12.505487
59318,334.4566,12.411038
59319,334.48343,12.070665
59320,334.49815,12.327511
59321,334.45054,12.061464
59322,334.42147,11.901265
59323,334.49079,12.376029
59324,334.44141,12.087387
59325,334.53393,11.931528
59326,334.54407,11.913382
59327,334.57064,11.882138
59328,334.71036,12.653367
59329,334.86113,13.303264
59330,334.8647,13.164125
59331,334.80046,13.167702
59332,334.88249,13.03239
59333,334.75294,12.932485
59334,334.7435,13.052651
59335,334.72283,12.535618
59336,334.72935,12.592011
59337,334.82011,13.020987
59338,195.24087,66.010274
59339,195.01724,66.25551
59340,194.8141,66.17573
59341,195.12949,66.400354
59342,195.3123,65.981811
59343,194.86359,66.467478
59344,194.76626,66.298227
59345,194.81642,66.376094
59346,194.83651,66.353309
59347,194.81102,65.985623
59348,195.01458,66.450198
59349,195.28266,66.208444
59350,195.5026,66.682459
59351,195.77423,66.604245
59352,195.43854,66.64836
59353,195.60899,66.811004
59354,195.55798,67.081896
59355,195.9301,66.852995
59356,195.5605,66.983682
59357,195.70694,66.708609
59358,195.54205,67.216048
59359,195.78053,67.244533
59360,171.37132,22.514156
59361,171.75126,22.458414
59362,171.62946,22.444767
59363,171.7297,22.458721
59364,171.73204,22.600977
59365,171.68649,22.379701
59366,171.38447,22.525021
59367,171.9582,22.25213
59368,171.83694,22.329065
59369,171.76327,21.768011
59370,171.83023,22.173768
59371,171.67986,21.852493
59372,171.83615,21.992565
59373,171.7753,21.912731
59374,171.76827,22.209747
59375,171.95101,21.629173
59376,171.78517,22.334165
59377,171.89905,22.166564
59378,171.84036,21.638892
59379,171.74418,21.804236
59380,171.99201,21.617205
59381,171.90602,21.788822
59382,171.70388,21.92308
59383,171.73353,21.767464
59384,171.69653,21.837683
59385,243.85009,21.075561
59386,244.00254,21.132356
59387,243.8606,20.972724
59388,243.84813,20.943419
59389,243.88269,20.929571
59390,244.01095,21.01607
59391,243.87544,20.884674
59392,243.89234,20.752412
59393,243.87481,20.725405
59394,243.93299,20.796144
59395,244.14112,21.701962
59396,244.1921,21.723255
59397,244.17615,21.658744
59398,244.13284,21.650766
59399,244.1199,21.573366
59400,244.0155,21.462147
59401,243.99284,21.44285
59402,244.06102,21.430772
59403,244.03941,21.353522
59404,244.04251,21.37053
59405,244.06083,21.332459
59406,244.05227,21.231474
59407,244.18568,21.280533
59408,244.01699,21.181061
59409,244.09049,21.223456
59410,244.08567,21.028387
59411,244.01776,20.98713
59412,244.12349,20.985559
59413,244.11724,20.94282
59414,244.10884,20.866189
59415,244.15184,20.935594
59416,244.027,20.797352
59417,244.12951,20.772905
59418,244.14649,20.839294
59419,244.0802,20.748116
59420,244.4387,22.193785
59421,244.40346,22.022974
59422,244.33807,21.83155
59423,244.21709,21.718044
59424,244.32745,22.1694
59425,244.39222,21.863087
59426,119.33492,34.956239
59427,119.4346,34.818854
59428,119.31567,34.906792
59429,119.33287,34.992719
59430,119.20772,34.831292
59431,119.04797,34.802904
59432,119.52934,34.781038
59433,119.09692,34.733578
59434,119.68362,34.728622
59435,119.33724,34.767588
59436,119.40332,34.891173
59437,119.11752,34.752508
59438,119.56222,34.435013
59439,119.27516,34.639056
59440,119.56215,34.462302
59441,119.26181,34.243416
59442,119.51233,34.576934
59443,119.35647,34.424868
59444,119.2422,34.556843
59445,119.25992,34.273611
59446,119.35274,34.267771
59447,119.62089,34.518734
59448,119.27477,34.222569
59449,119.33346,34.407012
59450,119.41252,34.488354
59451,283.6489,19.755375
59452,283.71732,19.775779
59453,284.32302,19.497717
59454,284.50537,19.447263
59455,284.08952,19.266887
59456,284.16718,19.290711
59457,284.43356,19.186245
59458,283.98133,19.892513
59459,284.38265,19.636057
59460,284.02145,19.607057
59461,284.05442,19.680159
59462,284.08229,19.671041
59463,284.79975,19.16498
59464,284.66256,19.452969
59465,284.63532,19.400015
59466,168.73644,58.078258
59467,168.72153,58.123547
59468,168.76332,58.104434
59469,168.56422,57.948224
59470,168.63385,57.964689
59471,168.65899,57.99607
59472,168.6403,58.010966
59473,168.59397,57.914987
59474,168.93125,57.906237
59475,168.89368,57.879649
59476,168.61166,57.650542
59477,168.89644,57.77495
59478,168.71782,57.733194
59479,168.8067,57.644228
59480,168.83335,57.733093
59481,168.84013,57.641302
59482,168.87607,57.747242
59483,168.68783,57.586027
59484,170.17976,16.764857
59485,170.16285,16.435779
59486,170.27832,16.958524
59487,170.21043,16.949288
59488,170.28197,16.648033
59489,170.23257,16.931527
59490,170.27917,16.764254
59491,169.93939,15.798898
59492,169.66435,16.012486
59493,169.81449,15.730426
59494,169.70118,15.974515
59495,169.6172,15.835431
59496,169.81733,15.642586
59497,169.7505,15.790192
59498,169.73178,15.799929
59499,169.69156,15.739907
59500,169.62587,16.15862
59501,169.71479,16.202714
59502,169.76285,16.1893
59503,169.67308,16.266346
59504,169.6576,16.133306
59505,169.80153,16.218214
59506,169.67174,16.2149
59507,169.76232,15.778902
59508,169.97347,16.327967
59509,169.8434,16.823615
59510,169.7881,16.790875
59511,169.96157,16.480779
59512,169.96952,16.921637
59513,169.81084,16.684708
59514,169.89914,16.46251
59515,169.93046,16.903342
59516,169.92654,16.78625
59517,169.8733,16.517072
59518,169.95525,16.424866
59519,169.96367,16.897442
59520,169.82645,16.851197
59521,169.96373,16.499753
59522,169.83713,16.727208
59523,169.47056,15.802917
59524,169.7449,15.496031
59525,169.34207,15.899994
59526,169.42081,16.10888
59527,169.37202,16.129584
59528,169.38942,16.014979
59529,169.33818,15.954064
59530,169.3992,15.933702
59531,169.37712,15.820361
59532,169.4972,16.097485
59533,169.51626,16.073772
59534,169.45463,16.129959
59535,169.4631,15.822667
59536,169.61195,16.280169
59537,232.54621,29.05154
59538,232.54849,28.942964
59539,232.47621,29.043017
59540,232.53115,29.030495
59541,232.53285,29.098262
59542,232.44331,28.915344
59543,232.57663,29.101323
59544,233.14484,28.201433
59545,233.31728,28.182508
59546,233.16789,28.212219
59547,233.3383,28.116205
59548,233.2635,28.198144
59549,233.33717,28.099168
59550,233.15113,28.287696
59551,233.36715,28.279509
59552,233.19407,28.367064
59553,233.14985,28.454942
59554,233.20024,28.495644
59555,233.18259,28.467377
59556,233.20229,28.587578
59557,233.21568,28.408775
59558,233.23313,28.270171
59559,233.23957,28.567788
59560,233.26631,28.606595
59561,233.2084,28.276724
59562,232.4153,28.981528
59563,232.29205,28.875052
59564,232.32141,28.910388
59565,232.22184,29.045923
59566,232.35474,28.848043
59567,232.36441,28.785951
59568,232.48881,28.783052
59569,232.28598,28.802367
59570,232.32727,28.744799
59571,232.34764,28.763084
59572,211.69797,29.435251
59573,211.72912,29.244039
59574,211.70792,29.453699
59575,211.619,29.665088
59576,211.62333,29.727106
59577,211.62018,29.355665
59578,211.62455,29.613168
59579,211.69082,29.549797
59580,211.69187,29.815585
59581,211.64811,29.748857
59582,211.60027,29.717771
59583,211.41524,28.398367
59584,211.42809,28.836221
59585,211.41443,28.446213
59586,211.42915,28.588607
59587,211.57255,28.81908
59588,211.44715,28.391916
59589,211.58119,28.790579
59590,211.4521,28.510602
59591,211.50164,28.790858
59592,211.58077,28.732973
59593,211.47372,28.982929
59594,211.52257,28.867228
59595,211.48106,29.020174
59596,211.59253,29.106605
59597,211.48182,29.520412
59598,211.43903,29.508905
59599,211.46994,29.562166
59600,211.4631,29.137611
59601,211.44767,29.807117
59602,211.4956,29.561004
59603,211.38551,29.206635
59604,211.59687,29.403691
59605,211.61015,29.488258
59606,211.43612,29.552851
59607,211.49486,29.720043
59608,211.5764,29.705111
59609,211.48232,29.77578
59610,211.51427,29.640621
59611,211.28674,28.326009
59612,211.27799,28.50215
59613,92.517256,84.369747
59614,86.955375,83.724791
59615,86.542536,84.018254
59616,90.341573,83.599263
59617,88.699401,83.555909
59618,91.673485,84.141729
59619,167.17781,16.12348
59620,167.24897,16.11864
59621,167.14068,16.349885
59622,167.17713,16.032659
59623,167.22797,15.982563
59624,167.06291,16.201004
59625,167.19602,16.02884
59626,167.1788,16.223979
59627,167.18093,15.951038
59628,167.05745,16.14376
59629,167.18793,15.907147
59630,167.13248,15.909274
59631,167.03527,16.057131
59632,167.21383,15.810509
59633,167.22273,16.216798
59634,167.14644,15.813719
59635,167.0538,15.90377
59636,167.24808,17.270831
59637,167.25212,17.12294
59638,167.23934,17.038981
59639,167.24827,17.019965
59640,167.2782,17.051195
59641,167.12885,16.722762
59642,167.1753,16.749676
59643,167.27823,16.977472
59644,167.19048,16.71876
59645,167.19002,16.6359
59646,167.17377,16.425913
59647,167.19338,16.698886
59648,167.12408,16.420474
59649,167.29205,16.407981
59650,167.23518,16.415897
59651,167.27623,16.374431
59652,167.30156,16.339609
59653,167.27925,16.241824
59654,167.28145,16.314088
59655,167.26546,16.133264
59656,167.34115,16.323041
59657,167.40001,16.343615
59658,167.31059,15.964948
59659,167.26773,16.035693
59660,167.28772,15.903543
59661,167.33472,15.849314
59662,167.31743,15.911183
59663,167.42565,16.232898
59664,167.25387,15.845758
59665,167.44191,17.034877
59666,167.38104,16.764781
59667,167.28514,17.278371
59668,228.52288,53.79577
59669,228.49033,53.979618
59670,228.30108,54.018915
59671,228.7622,53.573092
59672,228.112,53.526809
59673,228.33082,53.710425
59674,228.43429,53.830807
59675,228.51226,53.730758
59676,228.6377,54.070492
59677,228.62526,54.498606
59678,334.92512,13.184398
59679,335.12754,12.878681
59680,335.13561,12.742127
59681,335.19276,13.124268
59682,335.1132,13.10195
59683,334.96482,12.567822
59684,334.85899,12.585768
59685,335.03942,12.534898
59686,334.97986,12.614692
59687,334.80236,12.328125
59688,334.81388,12.367904
59689,334.80894,12.099783
59690,334.87993,12.246092
59691,334.83919,12.217405
59692,334.84505,12.284296
59693,334.8624,12.105723
59694,334.85521,12.081
59695,334.82746,12.039456
59696,334.88399,11.914943
59697,334.79388,11.939966
59698,334.85999,11.796022
59699,139.45866,0.53263109
59700,139.37205,0.29423981
59701,139.38205,0.37035678
59702,139.42835,0.26738917
59703,139.36415,0.45367099
59704,139.39743,0.27532924
59705,139.45516,0.38152132
59706,139.47214,0.34912993
59707,139.34837,0.15659163
59708,139.332,0.20327208
59709,139.32262,0.11505103
59710,139.44035,0.089917674
59711,139.54507,0.43867543
59712,139.43038,0.25001729
59713,139.37713,0.049240721
59714,139.43949,0.17917129
59715,139.36415,1.2742813
59716,139.40499,1.2832469
59717,139.46021,1.1260062
59718,139.66096,0.87737603
59719,139.47975,1.1444389
59720,139.53218,1.2143798
59721,139.44552,0.81490871
59722,139.70416,0.76072749
59723,139.43596,1.0785252
59724,139.48468,0.69542027
59725,139.52702,0.63832699
59726,139.57835,0.56228544
59727,139.59859,0.7132329
59728,139.59732,0.55456354
59729,139.59806,0.4738573
59730,139.64361,0.53606365
59731,139.62986,0.5096435
59732,139.5696,0.19578646
59733,139.65367,0.28556304
59734,139.64391,0.13959694
59735,139.55075,0.18634968
59736,139.68321,0.2818921
59737,139.61323,0.10830302
59738,139.6528,0.47521853
59739,139.68624,0.45223481
59740,139.61944,0.34830598
59741,139.68069,0.49614046
59742,139.6485,0.24193854
59743,139.51494,0.096981591
59744,139.54955,1.2574115
59745,44.614789,-2.3748218
59746,44.627574,-2.4756864
59747,44.468897,-2.5381609
59748,44.504056,-2.4713306
59749,44.504651,-2.5052979
59750,44.543725,-2.4733801
59751,44.517568,-2.4938564
59752,44.353547,-3.2152408
59753,44.424538,-3.1730235
59754,44.37547,-3.116543
59755,44.400197,-2.9456738
59756,44.479006,-3.1364007
59757,44.387937,-2.9835465
59758,44.384001,-2.925144
59759,44.492145,-2.9206158
59760,44.344376,-2.8998131
59761,44.416169,-2.7204084
59762,44.361022,-2.8656874
59763,44.363372,-2.7340545
59764,44.382412,-2.6427304
59765,44.301412,-2.5919436
59766,44.426105,-2.8408239
59767,44.311718,-2.8764765
59768,44.367875,-2.6907862
59769,44.329267,-2.5350806
59770,44.455802,-2.4580382
59771,44.438565,-2.369452
59772,44.392589,-2.3915394
59773,44.374174,-2.35265
59774,44.251771,-3.4474858
59775,44.251266,-3.1808107
59776,44.203909,-3.2816132
59777,44.234876,-3.1734748
59778,44.270685,-3.1578489
59779,44.351808,-3.1145003
59780,44.216314,-3.0580465
59781,44.190822,-3.2361225
59782,44.276035,-3.0088246
59783,44.327671,-2.9134261
59784,312.41586,-0.31025308
59785,312.33231,-0.081508249
59786,312.42484,-0.77235258
59787,312.41675,-0.15361081
59788,312.00687,-0.095637109
59789,312.07724,-0.7774244
59790,311.99066,-0.46497169
59791,311.98062,-0.6990068
59792,311.97897,-0.048387341
59793,311.97346,-0.5151804
59794,312.10458,-0.66976637
59795,312.03549,-0.027066274
59796,312.04205,-0.54311639
59797,312.07969,-0.054651682
59798,311.98911,-0.2034203
59799,312.08667,-0.6883781
59800,311.88223,-0.49028069
59801,311.85403,-0.76239038
59802,311.819,-0.27526805
59803,311.92065,-0.27696195
59804,311.90579,-0.77533823
59805,311.93573,-0.66346979
59806,311.89557,-0.11259478
59807,311.86688,-0.32028076
59808,311.8895,-0.36151397
59809,311.85284,-0.13456726
59810,311.91661,-0.46470005
59811,311.95331,-0.29673117
59812,311.8363,-0.067010798
59813,311.92151,-0.56528485
59814,311.95734,-0.66903836
59815,311.91907,-0.034223892
59816,311.74764,-1.2554095
59817,311.66818,-1.2412405
59818,311.6684,-1.2063304
59819,311.68869,-1.1285471
59820,311.67642,-0.93063074
59821,311.4744,-0.90269208
59822,311.42578,-0.82586336
59823,311.5668,-0.85537326
59824,311.53104,-0.80651474
59825,311.51044,-0.87648726
59826,311.42328,-0.93280911
59827,311.63803,-0.83774662
59828,311.73444,-0.92106062
59829,311.74703,-0.24665102
59830,311.7427,-0.49451463
59831,311.6846,-0.23647065
59832,311.59118,-0.70694725
59833,311.45224,-0.60317123
59834,311.73975,-0.68923903
59835,311.40265,-0.72575313
59836,311.43634,-0.72463989
59837,311.815,-0.29976284
59838,311.71753,-0.13864216
59839,311.46988,-0.27075407
59840,311.634,-0.5455882
59841,311.79987,-0.036477391
59842,311.48465,-0.080496803
59843,311.36145,-0.55850828
59844,311.3837,-1.223539
59845,311.35287,-1.1759131
59846,311.25064,-1.0034876
59847,311.42191,-1.1555651
59848,311.25803,-0.86061502
59849,311.25329,-1.077656
59850,311.20386,-1.2335215
59851,311.40063,-1.2458646
59852,311.30469,-1.2561808
59853,311.23471,-1.1218358
59854,311.19094,-0.80857234
59855,311.24063,-0.97789186
59856,311.32352,-0.92810172
59857,311.30131,-0.90979442
59858,169.53467,3.6039868
59859,169.46948,3.5627454
59860,169.48542,3.5544369
59861,169.54778,3.4392541
59862,169.46154,3.6836629
59863,169.44026,3.6266155
59864,169.40858,3.7020154
59865,169.44359,3.8009033
59866,169.41187,3.7919302
59867,169.39127,3.8014482
59868,169.39358,4.0357125
59869,169.43787,4.1339411
59870,169.27102,4.0023142
59871,169.38291,3.8930181
59872,169.32783,4.1084572
59873,169.30812,4.1169552
59874,169.40198,4.2681545
59875,169.34919,3.9893555
59876,169.41177,4.2124237
59877,169.33003,3.8663674
59878,169.35125,4.2152152
59879,169.29376,4.1773143
59880,169.39105,4.0913902
59881,169.26113,4.2502499
59882,169.42201,4.2575784
59883,169.26361,3.3957691
59884,169.3307,3.6596158
59885,169.32827,3.3077287
59886,169.35233,3.39048
59887,169.33564,3.5615227
59888,169.33738,3.5360045
59889,169.28593,3.5764478
59890,169.33854,3.752901
59891,169.0772,3.6079098
59892,169.27009,3.6663213
59893,169.13226,3.6088191
59894,169.25437,3.8185493
59895,169.06387,3.6558237
59896,169.19072,3.6374315
59897,169.19688,3.8065794
59898,169.22446,3.8355004
59899,169.19225,3.9717397
59900,169.18995,4.1021371
59901,169.13094,4.1402481
59902,169.1693,3.9400217
59903,169.23307,4.2100167
59904,151.9651,16.031479
59905,151.82375,16.186686
59906,151.98783,16.200308
59907,152.02912,16.308064
59908,151.67211,16.668111
59909,151.82802,16.522319
59910,151.60702,16.721341
59911,151.6151,16.753326
59912,151.82866,16.552758
59913,151.68506,16.532206
59914,151.86449,17.060673
59915,151.91486,17.055963
59916,151.63586,16.74917
59917,151.72556,17.041078
59918,151.66253,16.995343
59919,151.69129,17.051755
59920,151.77786,15.983444
59921,151.49414,16.251503
59922,151.80401,15.959688
59923,151.68807,16.039809
59924,151.41585,16.179711
59925,151.66389,16.002372
59926,151.6044,15.990685
59927,151.46246,16.451996
59928,151.63294,16.349983
59929,151.61573,16.58132
59930,151.53234,16.796411
59931,151.49904,16.752373
59932,151.47997,16.892444
59933,151.53383,16.873464
59934,236.32863,43.394877
59935,236.17929,43.619258
59936,236.35476,43.848286
59937,236.18523,43.858357
59938,236.1532,43.601828
59939,236.33411,43.678903
59940,236.25198,43.589488
59941,236.20825,43.864251
59942,236.57696,44.040951
59943,236.62183,44.342645
59944,236.5985,44.03773
59945,236.60625,44.023285
59946,236.56997,44.108265
59947,236.46991,44.263222
59948,236.48443,44.115927
59949,236.44267,44.248022
59950,236.60889,44.124375
59951,236.60734,44.169881
59952,236.66644,44.491667
59953,236.51608,44.566626
59954,236.50765,44.595362
59955,236.68817,44.556396
59956,236.59502,44.489526
59957,236.48751,44.605165
59958,236.47879,44.461351
59959,236.29956,44.212821
59960,236.37746,44.016365
59961,236.26377,44.450709
59962,236.38268,44.247416
59963,236.33753,44.360627
59964,236.33258,44.342992
59965,236.24187,44.280046
59966,236.34831,44.320845
59967,236.40573,44.416577
59968,236.37794,44.46751
59969,236.43552,44.264394
59970,236.39558,44.436064
59971,236.2917,44.411645
59972,236.36353,44.612185
59973,236.41866,44.325149
59974,236.3906,44.488444
59975,236.4255,44.511225
59976,236.4125,44.456053
59977,236.04339,44.205404
59978,235.90152,44.160413
59979,236.029,44.119245
59980,235.9081,44.063538
59981,235.8521,44.121816
59982,235.97959,44.305971
59983,235.99566,44.190363
59984,236.02492,44.076664
59985,235.88801,44.110775
59986,236.20991,44.128804
59987,236.11845,44.450826
59988,235.9553,44.482382
59989,236.09348,44.201704
59990,236.07687,44.394869
59991,236.10179,44.286011
59992,236.22827,44.544723
59993,236.23494,44.2476
59994,236.17834,44.334309
59995,235.84215,44.549821
59996,229.05703,54.547467
59997,229.00389,54.482298
59998,229.1438,54.524823
59999,228.68587,54.448481
60000,229.13078,54.458604
60001,229.15659,54.725911
60002,228.75583,54.325748
60003,229.09882,54.431213
60004,229.12313,54.268356
60005,228.39042,54.432911
60006,228.79091,54.305078
60007,228.81159,54.425587
60008,228.5525,54.500193
60009,228.99058,54.150737
60010,228.72939,54.4391
60011,228.97377,54.266284
60012,229.02743,53.965043
60013,229.27242,53.890057
60014,229.29975,53.874087
60015,228.98378,53.757411
60016,228.88894,53.814504
60017,229.3006,53.704955
60018,228.83007,53.50781
60019,228.77316,53.738014
60020,229.05273,53.498293
60021,229.09894,53.913102
60022,229.0881,53.681058
60023,228.8074,53.86443
60024,229.58361,54.465852
60025,219.18945,2.7557701
60026,219.33217,2.6588692
60027,219.39354,2.7731113
60028,219.29612,2.7182131
60029,219.18564,2.7877533
60030,219.00692,2.4928095
60031,218.92739,2.005376
60032,219.17533,2.3857006
60033,219.07951,1.9337651
60034,219.17478,2.49459
60035,218.92255,2.3140835
60036,218.94429,2.3322448
60037,219.23589,2.4474461
60038,218.94542,2.0317666
60039,218.9634,2.0087977
60040,219.20015,2.2855915
60041,219.63503,2.801177
60042,219.58659,2.5531598
60043,219.52871,2.7048404
60044,219.56968,2.7380657
60045,219.60532,2.5779344
60046,219.43999,2.8231244
60047,219.63157,2.7086179
60048,219.7407,2.6103135
60049,219.52906,2.7980271
60050,219.74562,2.7930752
60051,219.62299,3.063911
60052,219.71791,3.0422124
60053,219.67041,3.0569813
60054,219.64262,2.63166
60055,219.68925,3.0715884
60056,219.60098,2.8558164
60057,219.54114,2.4088813
60058,219.30709,2.4766383
60059,219.40661,2.4060387
60060,219.27562,2.4224632
60061,219.34042,2.4625223
60062,219.24155,2.3828512
60063,219.39992,2.3242635
60064,219.38823,2.1624189
60065,145.76349,4.6562434
60066,145.82521,4.6432354
60067,145.98198,6.0368275
60068,145.9612,5.8959712
60069,145.97612,5.5463872
60070,145.92886,5.7839227
60071,145.86333,5.765231
60072,145.90684,5.4289338
60073,145.86965,5.3796124
60074,145.98191,5.361604
60075,145.99489,5.4304012
60076,145.95974,5.343394
60077,145.92262,5.1357568
60078,145.8922,5.069041
60079,145.9945,5.2196769
60080,145.88338,4.9533043
60081,145.9229,4.909714
60082,145.87529,4.9052201
60083,145.94206,4.8242338
60084,146.01085,5.0376432
60085,145.98163,4.7015886
60086,145.9173,4.694798
60087,145.95613,4.6753117
60088,146.12705,5.6229792
60089,146.06491,5.5492291
60090,146.06444,5.5235061
60091,146.11819,5.4233243
60092,146.10039,5.4662153
60093,146.17044,5.338879
60094,146.14813,5.3841605
60095,220.48649,2.4032018
60096,220.51474,2.5191143
60097,220.44979,2.1433873
60098,220.23051,2.1677895
60099,220.5073,1.9510797
60100,220.46879,2.3725575
60101,220.43412,2.3165299
60102,170.04297,56.872249
60103,170.18809,56.674145
60104,170.18691,56.69547
60105,170.05168,56.840426
60106,170.16765,56.983357
60107,170.24555,56.654474
60108,169.92818,57.147394
60109,169.8613,57.210812
60110,169.97927,57.156251
60111,170.07578,57.159209
60112,170.06756,57.22817
60113,170.07787,57.061829
60114,170.10431,57.226261
60115,169.89655,57.464657
60116,170.01059,57.334837
60117,169.97875,57.519396
60118,170.01454,57.622848
60119,169.99108,57.281813
60120,169.97151,57.57713
60121,170.07012,57.557107
60122,169.77028,57.497241
60123,169.83927,56.201728
60124,169.82874,56.500133
60125,169.69343,56.736721
60126,169.74212,56.52151
60127,169.89373,56.490102
60128,169.80496,56.25388
60129,169.79129,56.671293
60130,169.74474,56.789589
60131,169.96477,56.568962
60132,169.69068,56.578805
60133,169.87628,56.725608
60134,169.92496,56.721782
60135,169.88,57.047796
60136,169.35537,57.338472
60137,169.34394,57.090173
60138,169.5978,57.442973
60139,312.69092,-1.1789008
60140,312.55978,-1.0007414
60141,312.65881,-1.0338787
60142,312.93753,-0.82711107
60143,312.56299,-1.2346597
60144,312.68649,-0.99483621
60145,312.9166,-0.93385339
60146,312.86801,-0.84918213
60147,312.76787,-1.0354909
60148,312.83136,-0.88398278
60149,312.93784,-0.92824596
60150,312.6431,-1.1479604
60151,312.6106,-0.85643601
60152,312.59726,-1.0460603
60153,312.65961,-0.86870599
60154,313.11597,-0.54360861
60155,313.05121,-0.44589701
60156,313.23196,-0.33091709
60157,313.11377,-0.58891302
60158,313.03653,-0.58354563
60159,313.09232,-0.14881599
60160,313.06262,-0.019276364
60161,313.18787,-0.14122386
60162,313.17758,-0.086120985
60163,313.14715,-0.41310765
60164,312.99084,-0.040960073
60165,312.97662,-0.71341026
60166,312.98843,-0.37535885
60167,313.15887,-0.28870007
60168,312.98911,-0.46395278
60169,312.55609,-1.255901
60170,312.36411,-1.0011688
60171,312.43204,-1.1369396
60172,312.38931,-0.89514107
60173,312.44293,-1.2184803
60174,312.40366,-1.1688662
60175,312.54483,-1.1355691
60176,312.4404,-1.0918049
60177,312.53952,-1.1698352
60178,312.54456,-0.87934923
60179,312.48099,-0.85936373
60180,312.40488,-0.84023756
60181,312.80826,-0.45606095
60182,312.95151,-0.49399328
60183,312.87637,-0.5469045
60184,312.84647,-0.75659609
60185,312.90277,-0.372962
60186,312.89224,-0.050022878
60187,312.94208,-0.10101666
60188,312.92484,-0.043032534
60189,312.79767,-0.043400045
60190,312.95944,-0.072421804
60191,312.97159,-0.051222265
60192,312.12857,-1.2362648
60193,312.18445,-1.2518069
60194,312.27042,-1.1896412
60195,312.12836,-1.1408939
60196,312.27076,-0.96446365
60197,312.09433,-0.80658811
60198,312.33393,-1.049689
60199,312.30307,-1.1870586
60200,312.35022,-1.2196571
60201,312.22928,-1.088787
60202,312.10446,-1.0279416
60203,312.2482,-1.1512648
60204,312.15158,-0.92613447
60205,196.0226,23.437971
60206,196.05016,23.550625
60207,196.08037,23.706881
60208,348.7151,5.2456542
60209,348.87672,5.4281188
