,ra,dec
40717,113.01104,29.297286
40718,113.03897,29.299352
40719,113.14194,29.252501
40720,113.17049,29.224171
40721,113.06252,29.331332
40722,113.11938,29.246958
40723,113.14135,29.416059
40724,113.028,29.419074
40725,112.90741,28.897613
40726,113.04916,28.814266
40727,113.05792,28.60293
40728,113.11108,28.738205
40729,113.07132,28.590156
40730,113.08581,28.755756
40731,113.08339,28.72599
40732,113.14686,28.938236
40733,113.06627,28.751551
40734,113.04874,28.895444
40735,112.75135,28.982841
40736,113.60709,30.116087
40737,113.46229,29.714232
40738,113.65414,29.961583
40739,113.58257,29.981384
40740,113.62004,30.013883
40741,113.60132,29.696745
40742,113.5009,29.70097
40743,113.49219,29.86518
40744,113.28317,29.709564
40745,113.4874,29.688293
40746,113.54243,30.000438
40747,113.53146,29.819914
40748,113.65243,30.211047
40749,113.92736,30.555128
40750,114.17763,30.825065
40751,114.1886,30.798046
40752,114.19462,30.844523
40753,114.14136,30.385578
40754,114.06134,30.669109
40755,113.94631,30.539166
40756,114.13661,30.490088
40757,114.03848,30.5556
40758,186.08687,40.701687
40759,186.33384,40.336242
40760,186.09217,40.337032
40761,186.12119,40.703116
40762,186.30693,40.428691
40763,186.10097,40.25292
40764,186.39704,40.254732
40765,186.65975,41.068691
40766,186.692,41.063602
40767,186.78899,41.148826
40768,186.69228,41.005482
40769,186.81541,41.037813
40770,186.58815,40.960531
40771,186.6189,40.811584
40772,186.68745,41.1206
40773,186.52827,40.923683
40774,186.51059,40.899398
40775,186.53478,40.865799
40776,186.47371,40.8533
40777,186.63703,40.954426
40778,186.47122,40.940582
40779,186.42564,40.701688
40780,186.4095,40.32468
40781,186.52992,40.610838
40782,186.51718,40.751019
40783,186.51754,40.65947
40784,186.61111,40.726686
40785,186.48898,40.662553
40786,186.53896,40.762587
40787,186.58236,40.575543
40788,186.51843,40.574439
40789,186.55308,40.359641
40790,186.59582,40.689527
40791,186.49261,40.640772
40792,186.58609,40.301628
40793,186.5198,40.235166
40794,186.49068,40.415635
40795,186.42472,40.623429
40796,187.0864,41.274352
40797,187.0789,41.072795
40798,187.35385,41.094113
40799,187.27432,41.141686
40800,187.27188,41.104871
40801,187.28114,40.83105
40802,187.13237,41.20396
40803,187.3235,40.763195
40804,186.84007,40.869367
40805,186.96368,41.038404
40806,186.83548,41.062106
40807,193.45303,26.681704
40808,193.53053,26.452019
40809,193.31713,27.094439
40810,13.661184,28.107683
40811,13.748307,29.127092
40812,13.892431,29.14048
40813,14.002257,28.857418
40814,13.870552,28.999065
40815,13.912358,28.706446
40816,13.816765,29.038408
40817,13.91218,28.920945
40818,14.03472,28.929707
40819,14.085272,28.815831
40820,14.101443,28.769179
40821,13.892769,28.847864
40822,13.986401,28.650239
40823,13.953185,28.524183
40824,14.136756,28.67974
40825,14.122615,28.730132
40826,14.036446,28.592893
40827,14.18905,28.719396
40828,14.116202,28.607885
40829,14.154338,28.545137
40830,14.18486,28.566943
40831,14.227586,28.49237
40832,13.828687,28.240195
40833,14.180912,28.458643
40834,13.971106,28.217797
40835,14.053305,28.179445
40836,14.023271,28.207195
40837,14.346775,28.618817
40838,14.246018,28.686854
40839,178.82939,67.402533
40840,178.75138,67.830731
40841,179.20651,67.849198
40842,178.58915,67.896157
40843,179.12428,67.895426
40844,178.63585,67.810817
40845,178.79364,67.595595
40846,179.1258,67.772655
40847,178.86639,67.911542
40848,178.82717,67.553172
40849,179.17693,67.599256
40850,178.73015,67.610392
40851,178.63297,67.656631
40852,178.78295,67.473098
40853,180.74673,68.689032
40854,180.35069,68.500098
40855,180.56615,68.581252
40856,180.37181,68.604631
40857,180.80714,68.479174
40858,180.83047,68.568556
40859,180.8686,68.660644
40860,180.3539,68.466068
40861,180.40486,68.316888
40862,180.45595,68.496845
40863,180.51352,68.603886
40864,180.56504,68.388656
40865,180.31118,68.232539
40866,180.29103,68.282918
40867,180.83094,68.672281
40868,180.3954,68.461311
40869,179.5483,68.00227
40870,179.87408,68.12457
40871,179.73282,67.5234
40872,179.40113,68.043491
40873,179.7616,67.908206
40874,179.50065,67.987916
40875,179.59075,68.00391
40876,179.67864,68.122059
40877,179.75434,68.105915
40878,179.75143,67.616201
40879,179.54351,67.485822
40880,179.63457,67.72444
40881,179.94897,67.874652
40882,179.92737,67.713815
40883,179.53786,67.453579
40884,179.53581,67.964524
40885,179.68792,67.810199
40886,181.6563,68.537333
40887,181.25754,68.532533
40888,181.60709,68.610184
40889,181.12443,68.644841
40890,181.04029,68.694729
40891,181.54318,68.639339
40892,250.81597,12.749395
40893,250.86948,12.759305
40894,250.73336,12.832009
40895,250.82372,13.180817
40896,250.89428,13.164001
40897,250.73523,13.099378
40898,250.79596,13.149898
40899,250.76035,13.03952
40900,250.8457,13.094506
40901,250.76966,13.169777
40902,250.87273,13.004852
40903,250.79534,13.086374
40904,250.89603,13.306025
40905,250.77346,13.214436
40906,250.87641,12.939868
40907,250.29997,13.009842
40908,250.43594,12.92803
40909,250.55861,12.821402
40910,250.59295,12.785259
40911,249.73238,12.599881
40912,249.7847,12.513668
40913,250.61097,12.912918
40914,249.82616,12.924319
40915,250.57769,13.156042
40916,138.28538,0.63082829
40917,138.13949,0.72706973
40918,138.07795,1.1387098
40919,138.0894,0.95336016
40920,138.11606,1.0360139
40921,138.2925,0.82380408
40922,138.28734,0.75478183
40923,151.48288,0.56490488
40924,151.6353,0.3365056
40925,151.58018,0.61567676
40926,151.58214,0.16679451
40927,151.67523,0.26377476
40928,151.6572,0.35940965
40929,151.15529,0.82931967
40930,151.21692,0.69849386
40931,151.22976,0.95900601
40932,151.20111,0.76838655
40933,150.9942,0.73665141
40934,151.05719,0.81243685
40935,151.16888,0.80032667
40936,150.99962,0.80691492
40937,150.97937,1.18293
40938,151.12397,0.68893227
40939,151.20107,0.66928368
40940,151.05187,0.66619933
40941,151.12788,0.88949037
40942,151.13521,0.72713079
40943,151.17115,0.91421799
40944,151.73365,0.50181922
40945,151.82023,0.62532314
40946,151.83798,0.5356946
40947,151.80017,0.58861054
40948,125.10338,62.026888
40949,202.48319,65.604294
40950,202.06772,65.708714
40951,202.61295,65.46361
40952,202.39986,65.509337
40953,231.42075,30.576421
40954,231.14403,30.289665
40955,231.42015,30.056953
40956,231.27958,30.339152
40957,231.13266,30.566061
40958,231.2136,30.573582
40959,231.39473,30.25168
40960,231.3145,29.997209
40961,231.4001,30.346395
40962,231.2007,30.266607
40963,231.18459,30.224613
40964,231.21016,30.466029
40965,231.13296,30.14976
40966,231.15611,30.404544
40967,231.24361,30.199258
40968,231.25811,30.0947
40969,231.24253,30.179737
40970,231.18917,30.449319
40971,231.32488,30.338642
40972,231.43482,30.460116
40973,231.46617,30.191101
40974,231.45163,30.413834
40975,231.75859,30.537972
40976,231.53249,30.466119
40977,231.6297,30.107377
40978,231.56472,30.387722
40979,231.72147,30.337511
40980,231.6439,30.151484
40981,231.69019,30.158932
40982,309.51495,0.50157923
40983,309.50864,0.61349142
40984,309.52414,0.5293749
40985,309.51494,0.69180786
40986,309.49243,0.74202561
40987,309.5,0.34457269
40988,309.57495,0.44933367
40989,309.50522,0.4754
40990,309.55008,0.44813052
40991,309.6022,1.2379591
40992,309.64853,0.9133327
40993,309.69409,1.2398204
40994,309.82175,0.91199201
40995,309.65833,1.0801284
40996,309.73822,1.2405056
40997,309.84256,1.1947949
40998,309.84317,0.99267447
40999,309.89734,0.81200331
41000,309.86517,1.2261492
41001,309.57599,0.90357095
41002,309.65747,0.84742433
41003,309.87473,1.0889345
41004,309.64099,1.1189272
41005,309.67406,1.1869908
41006,309.73877,0.94275928
41007,309.60526,0.61751598
41008,309.71307,0.64274722
41009,309.58493,0.58928347
41010,309.62558,0.6949544
41011,309.74078,0.34612799
41012,309.64456,0.6133818
41013,309.70413,0.47440106
41014,309.65414,0.40220466
41015,309.60004,0.35330847
41016,309.60278,0.16447294
41017,309.64551,0.44691527
41018,309.58884,0.3845318
41019,309.70157,0.42850125
41020,309.68192,0.27429131
41021,309.66708,0.46309903
41022,20.872615,-6.5888285
41023,20.894385,-6.7321126
41024,20.8935,-6.5480259
41025,20.866597,-6.7634888
41026,20.891511,-7.1770741
41027,20.988338,-6.7254423
41028,20.825475,-6.8478843
41029,20.917296,-7.0938416
41030,20.927266,-7.122419
41031,20.961164,-6.9058676
41032,21.004487,-6.1471678
41033,20.928784,-5.7977714
41034,21.036496,-6.0444138
41035,21.009243,-6.0658675
41036,21.006684,-6.1285615
41037,21.010321,-6.1740649
41038,20.993547,-6.2705175
41039,20.930326,-6.2715263
41040,21.00936,-6.316857
41041,20.926188,-6.3789945
41042,21.028521,-6.4192091
41043,21.048821,-6.5293002
41044,21.089668,-6.5506423
41045,21.007094,-6.7384078
41046,21.047595,-6.6289182
41047,21.057313,-6.6943847
41048,21.122573,-6.6028121
41049,21.02405,-6.5850882
41050,21.157732,-6.8991728
41051,21.110723,-6.8189356
41052,21.050595,-7.0453513
41053,20.979207,-6.9108389
41054,249.32573,12.941514
41055,249.37008,12.685597
41056,248.95478,13.131657
41057,249.08816,13.103776
41058,249.09713,13.057231
41059,249.012,13.166934
41060,249.39797,12.938045
41061,249.21237,13.109794
41062,248.9354,13.2694
41063,248.95424,13.246211
41064,249.28348,13.326416
41065,248.96856,13.295623
41066,249.02004,12.798896
41067,249.2661,12.616994
41068,249.22924,12.444795
41069,249.2244,12.638587
41070,249.12495,12.801288
41071,249.06777,12.943818
41072,249.16561,12.940851
41073,249.16543,12.681088
41074,248.97978,12.908254
41075,249.02164,12.844257
41076,249.41055,13.387617
41077,249.41929,13.676515
41078,249.28354,13.546859
41079,194.6648,21.671173
41080,194.73604,21.646733
41081,194.70236,21.925812
41082,194.64507,21.684461
41083,194.88427,22.080567
41084,194.78307,21.940949
41085,194.80181,21.995885
41086,194.77066,22.058267
41087,194.8939,22.175995
41088,194.87918,22.201183
41089,194.83769,22.111862
41090,194.87432,22.140022
41091,194.63874,21.770969
41092,194.76453,21.215894
41093,194.69452,21.37153
41094,194.63242,21.150761
41095,194.71226,21.31493
41096,194.68792,21.256474
41097,194.66689,21.075596
41098,194.77774,21.080266
41099,194.6988,21.483924
41100,194.6256,21.122389
41101,194.64499,21.471468
41102,194.68077,21.55116
41103,194.55895,21.578741
41104,194.60923,21.487334
41105,194.57304,21.428019
41106,194.59003,21.656092
41107,194.6118,21.735562
41108,194.53823,21.635997
41109,194.61904,21.873679
41110,194.51238,21.633447
41111,194.61209,21.825811
41112,194.55457,21.757028
41113,194.62065,21.936329
41114,194.55593,21.868811
41115,194.51701,21.808101
41116,194.58581,22.049287
41117,194.53896,21.730974
41118,194.70091,22.171241
41119,194.54549,21.852473
41120,194.51526,21.832027
41121,194.62165,22.234634
41122,194.52787,22.084869
41123,194.49649,22.192044
41124,194.49915,21.337641
41125,194.55333,21.379241
41126,194.52553,21.320128
41127,246.88064,15.611173
41128,149.72081,31.620304
41129,149.81627,31.699977
41130,149.76696,31.565345
41131,149.78472,31.997992
41132,149.69266,31.485645
41133,149.61767,31.615059
41134,149.81188,32.06591
41135,149.80995,31.664912
41136,167.87513,55.19168
41137,168.42022,55.329415
41138,168.13068,55.358175
41139,168.32258,55.377102
41140,168.15199,55.576675
41141,168.01133,55.572907
41142,168.15396,55.688008
41143,168.12036,55.571274
41144,167.90899,55.710122
41145,167.99591,55.902997
41146,167.88476,55.786938
41147,167.88061,55.678699
41148,168.08025,56.013455
41149,168.04023,55.999515
41150,167.90287,55.820405
41151,168.19384,56.052863
41152,167.88847,55.888501
41153,167.93656,56.101984
41154,168.07592,55.825851
41155,167.57885,54.870034
41156,167.75931,55.221385
41157,167.4631,54.722125
41158,167.69923,55.119518
41159,167.85108,55.305505
41160,167.60541,55.187038
41161,167.91824,55.36542
41162,167.54555,54.727261
41163,167.77534,54.972355
41164,167.49317,55.278349
41165,167.58005,54.997821
41166,167.7349,55.206367
41167,167.41335,55.075049
41168,167.39817,54.820199
41169,167.57378,55.471433
41170,167.88657,55.532869
41171,167.66719,55.730593
41172,167.81293,55.66908
41173,167.61155,55.816398
41174,118.4617,33.591744
41175,118.68016,33.6196
41176,118.67394,33.670658
41177,118.81302,33.642119
41178,118.68988,33.605455
41179,118.41016,33.83724
41180,118.41196,33.724925
41181,118.63163,33.81569
41182,118.47228,34.085352
41183,118.46086,34.035824
41184,118.55123,34.039711
41185,118.62022,33.853611
41186,118.63924,34.138911
41187,117.88626,32.984485
41188,117.90598,32.913131
41189,117.91829,32.711145
41190,117.78013,32.696277
41191,117.8212,32.740316
41192,117.9237,32.88569
41193,117.82791,32.909279
41194,117.97003,33.073212
41195,117.97113,33.308442
41196,117.87144,33.504486
41197,117.87336,33.052644
41198,117.83708,33.42427
41199,138.69222,4.7006277
41200,138.60317,4.867854
41201,138.60475,4.6345158
41202,138.53103,4.4000161
41203,138.42025,4.254292
41204,138.49569,4.4090629
41205,138.42918,4.2121356
41206,138.61198,4.1553769
41207,138.44806,4.1413992
41208,138.54042,4.096946
41209,138.49922,4.0302819
41210,138.44486,4.2567472
41211,138.43202,4.1613807
41212,138.49974,4.1545273
41213,138.45658,4.0264154
41214,138.41141,3.9717713
41215,138.58478,3.99043
41216,138.58743,4.0165816
41217,138.48979,3.9519665
41218,138.5328,3.9028666
41219,138.61777,3.9959034
41220,138.74882,4.0886494
41221,138.75285,3.9390198
41222,138.61043,4.0148945
41223,138.68668,4.1485035
41224,138.65569,4.003781
41225,138.75823,4.9047781
41226,138.70174,4.986803
41227,138.73295,4.7922515
41228,138.87554,4.694306
41229,138.81303,4.8560107
41230,138.7945,4.4689107
41231,138.73344,4.6754098
41232,138.80809,4.7477342
41233,138.79181,4.8204427
41234,313.83145,-0.54822719
41235,313.97955,-0.38000929
41236,313.76627,-0.22594039
41237,313.914,-0.58577442
41238,313.79749,-0.23287454
41239,313.80411,0.014037833
41240,313.81375,-0.010236568
41241,313.80991,-0.19329652
41242,313.92545,-0.089119129
41243,313.83408,-0.3664968
41244,313.9451,-0.18480913
41245,313.77408,-0.53443146
41246,313.97443,0.033811271
41247,313.4465,-1.1492385
41248,313.3494,-0.89849585
41249,313.31577,-1.0208258
41250,313.26334,-1.0316101
41251,313.24252,-0.99540406
41252,117.90397,33.525329
41253,117.86048,33.413453
41254,117.93733,33.354597
41255,118.17666,33.744175
41256,118.18524,33.699083
41257,118.12237,33.613444
41258,118.14957,33.703425
41259,118.28114,33.588015
41260,118.17092,33.5586
41261,118.11478,33.566588
41262,118.09098,33.563591
41263,118.3777,33.84937
41264,118.12351,33.807661
41265,118.03931,33.855905
41266,118.28188,33.840164
41267,118.17353,33.949996
41268,118.24946,34.075241
41269,118.3704,33.581266
41270,117.76212,33.426451
41271,117.77316,32.717404
41272,117.76223,32.688018
41273,117.75571,32.616187
41274,117.66991,32.677504
41275,117.58466,32.764846
41276,117.76584,32.633748
41277,250.37569,13.080205
41278,250.39188,13.289589
41279,250.26161,13.171312
41280,250.35291,13.180588
41281,250.37016,13.044758
41282,250.34221,13.147685
41283,250.32328,13.316854
41284,250.35742,13.130086
41285,250.38488,13.168845
41286,250.31296,13.246424
41287,250.24213,12.963559
41288,250.23302,13.001151
41289,250.05927,13.247676
41290,250.12519,13.08907
41291,250.25025,12.98201
41292,250.21379,13.164047
41293,250.093,13.192546
41294,250.25002,13.002138
41295,250.16629,13.195573
41296,249.70769,12.766481
41297,249.69286,12.937836
41298,249.75844,12.838353
41299,249.83516,12.880629
41300,249.8466,13.144812
41301,249.87662,12.993127
41302,249.81965,12.979943
41303,249.7287,12.950774
41304,195.35153,21.528815
41305,195.38509,21.178981
41306,195.43344,21.564062
41307,195.53973,21.992036
41308,195.45467,21.782795
41309,195.49505,21.875963
41310,195.49595,22.028266
41311,195.52183,22.097014
41312,195.3925,21.713799
41313,195.53809,21.926895
41314,195.47406,22.066471
41315,195.47583,22.090381
41316,195.40346,22.243305
41317,195.25251,21.633805
41318,195.30365,20.9285
41319,195.03442,20.796656
41320,195.29516,21.128437
41321,195.33231,21.210207
41322,195.32214,21.178117
41323,195.34367,21.484688
41324,195.24892,21.121599
41325,195.26554,21.307878
41326,195.27163,21.266749
41327,195.28487,21.525065
41328,195.24783,21.568358
41329,195.2272,21.274355
41330,195.22673,21.546668
41331,195.22415,21.613381
41332,195.26817,21.679466
41333,195.10837,21.715665
41334,195.35609,21.866429
41335,195.23453,21.656423
41336,195.19577,21.655989
41337,195.35836,21.984238
41338,195.19607,21.7282
41339,195.13628,21.8765
41340,243.23009,10.690237
41341,242.90762,11.043565
41342,243.34974,10.572367
41343,243.14182,10.570898
41344,242.82524,10.500686
41345,242.92522,10.681638
41346,243.18757,10.836498
41347,242.8148,11.013767
41348,243.29105,10.12762
41349,243.28733,10.437268
41350,243.4234,10.307069
41351,243.59624,10.069305
41352,243.50999,9.9811147
41353,243.25266,10.298026
41354,243.47559,10.45471
41355,243.54202,9.8427173
41356,243.10329,9.8445557
41357,243.27042,10.047534
41358,243.31955,9.8797014
41359,243.0713,10.332845
41360,243.08541,9.922587
41361,153.85142,40.384233
41362,153.9594,40.167661
41363,153.99943,40.136525
41364,153.87494,40.044269
41365,153.84855,39.982867
41366,153.82449,40.319045
41367,153.98043,40.334819
41368,153.66841,39.149485
41369,153.82994,38.924201
41370,153.79747,38.988702
41371,153.5855,39.079414
41372,153.77152,39.271173
41373,153.86628,39.487746
41374,153.6953,39.130861
41375,153.79916,39.473931
41376,153.77004,39.475448
41377,153.74444,39.621902
41378,153.75601,39.398989
41379,153.78485,39.6478
41380,153.73694,40.205431
41381,153.69963,39.964229
41382,153.66582,39.809567
41383,153.75844,39.780586
41384,153.56092,39.90601
41385,153.69972,40.178389
41386,153.55297,39.805153
41387,153.64213,40.049086
41388,153.70168,40.32353
41389,153.68071,40.313645
41390,153.53583,40.188335
41391,153.54784,39.17322
41392,153.48806,39.308318
41393,153.50236,38.954652
41394,153.48353,39.720259
41395,153.53884,39.617328
41396,153.35339,39.640185
41397,351.98848,-1.5621027
41398,351.89235,-1.6456686
41399,352.04892,-1.71777
41400,351.82988,-1.3707794
41401,352.03699,-1.6092527
41402,351.97578,-1.8115053
41403,352.00937,-1.7980077
41404,351.93846,-1.8505709
41405,351.99833,-1.8923917
41406,351.91445,-2.0012618
41407,351.8907,-1.8017972
41408,352.03074,-1.9795568
41409,352.01538,-1.948612
41410,351.93673,-2.1747635
41411,351.9461,-2.0962363
41412,351.98497,-2.1052618
41413,351.90311,-2.186403
41414,351.97384,-2.1721676
41415,351.98611,-2.2602558
41416,351.95783,-2.1893152
41417,352.04978,-2.1169569
41418,352.12739,-1.9215038
41419,352.03652,-1.8013519
41420,352.10765,-1.8642935
41421,352.04073,-1.7570539
41422,352.20152,-2.0210603
41423,352.2015,-2.1831664
41424,352.08665,-1.7550016
41425,352.18627,-1.9768986
41426,352.19913,-2.1487826
41427,352.12599,-2.1021809
41428,352.16781,-1.9605486
41429,352.09592,-2.1542569
41430,352.19434,-2.0751416
41431,352.01978,-2.2422087
41432,352.04656,-1.8789623
41433,352.21595,-2.1162075
41434,349.80108,-3.4859657
41435,349.75483,-3.3924628
41436,349.8593,-3.1740388
41437,350.04202,-3.152934
41438,350.07681,-3.1691181
41439,350.04029,-3.0635477
41440,350.04293,-3.1703665
41441,349.83934,-3.011214
41442,349.94189,-3.0503147
41443,194.26768,27.730046
41444,194.37748,27.543027
41445,194.21785,26.487726
41446,142.03955,-0.14246018
41447,141.99871,-0.1647131
41448,142.18121,-0.037182948
41449,142.12424,-0.2573866
41450,142.19017,0.015371237
41451,142.09879,-0.27626844
41452,142.15345,0.057521798
41453,142.03334,0.028409376
41454,142.17324,0.023839551
41455,142.14157,0.083793892
41456,142.09228,0.098391409
41457,142.16725,0.072209391
41458,142.12866,0.14603355
41459,141.87073,-1.274116
41460,141.95672,-1.2820457
41461,141.91305,-1.0807803
41462,141.96231,-1.1020096
41463,141.86317,-1.2382308
41464,142.08838,-0.73119226
41465,141.99129,-0.68128189
41466,166.08377,55.724597
41467,166.07133,55.707789
41468,166.05434,55.838564
41469,166.18453,55.814799
41470,165.94834,55.928139
41471,166.03508,55.815234
41472,165.97084,54.979846
41473,165.88287,54.874785
41474,166.04142,55.199057
41475,166.05947,55.307139
41476,166.16432,54.898936
41477,166.03622,55.246741
41478,166.1586,55.20135
41479,166.03293,55.29538
41480,165.91992,54.929722
41481,165.87897,55.304657
41482,165.83483,54.693039
41483,166.01683,55.275567
41484,166.08355,54.931752
41485,165.81745,55.410806
41486,165.88331,55.618704
41487,165.86947,55.562461
41488,165.89289,55.536533
41489,165.8282,55.587624
41490,165.86699,55.449494
41491,165.78995,55.462256
41492,165.9255,55.689761
41493,165.85798,55.635121
41494,165.87518,55.842983
41495,165.77007,55.693938
41496,165.90805,55.813987
41497,165.76643,55.755307
41498,165.82657,54.662654
41499,165.80039,55.176343
41500,165.7329,54.883566
41501,165.69162,55.091267
41502,165.8449,54.918762
41503,165.65059,54.914913
41504,165.71457,54.970206
41505,151.51915,24.377849
41506,151.48299,24.622739
41507,151.23242,24.463792
41508,151.39498,24.396558
41509,151.37145,24.250715
41510,151.38656,24.363126
41511,151.19405,24.331274
41512,151.47973,24.386222
41513,151.2215,24.400397
41514,151.30671,24.215169
41515,151.26317,24.641933
41516,151.19203,24.435885
41517,151.18992,24.714689
41518,151.38983,24.706544
41519,151.30599,24.859002
41520,151.34618,24.943895
41521,151.28312,24.932671
41522,151.46309,25.234434
41523,151.48287,25.184748
41524,151.23814,24.978651
41525,151.31395,25.144261
41526,151.28344,25.031121
41527,151.08451,24.741889
41528,151.11486,24.651507
41529,150.96692,24.683555
41530,151.11251,25.196627
41531,151.19054,25.021339
41532,151.1887,25.066521
41533,151.12024,24.988021
41534,151.0201,25.188957
41535,151.12976,25.682072
41536,151.00783,25.805943
41537,151.09379,25.643544
41538,150.94124,25.697622
41539,151.13746,25.627701
41540,248.99388,13.464756
41541,249.42576,13.489295
41542,249.44795,14.215775
41543,249.4762,14.1873
41544,249.13343,13.999315
41545,249.40037,13.976266
41546,249.31229,13.902535
41547,249.17728,13.890012
41548,249.33681,13.706337
41549,249.1707,13.792533
41550,249.33353,13.852353
41551,249.59845,13.581496
41552,121.90429,-7.59431
41553,121.76167,-7.5352
41554,121.85319,-7.891381
41555,121.77197,-8.285992
41556,121.99495,-8.584887
41557,121.76516,-8.305574
41558,121.9754,-8.484535
41559,121.64219,-8.192096
41560,122.06239,-8.580491
41561,14.840397,27.302207
41562,14.830297,27.220042
41563,14.927704,27.048426
41564,14.811121,27.141126
41565,14.866488,27.511541
41566,14.695976,27.674614
41567,14.911267,27.726227
41568,14.747612,27.570228
41569,14.913594,27.808193
41570,14.730895,27.834054
41571,14.910465,27.892955
41572,14.805364,27.906262
41573,14.819436,27.878847
41574,14.847464,28.106015
41575,14.749171,28.143903
41576,14.670559,28.109954
41577,14.868889,28.228162
41578,14.907523,28.277557
41579,14.886347,28.42803
41580,14.740183,28.367925
41581,14.72103,28.326088
41582,14.871908,28.408259
41583,14.691946,27.215524
41584,14.638975,27.144093
41585,14.60585,27.594066
41586,14.655094,27.682763
41587,14.583266,27.217381
41588,14.604922,27.16045
41589,14.569001,27.452424
41590,14.528114,27.420283
41591,14.571001,27.775811
41592,14.57639,27.705786
41593,14.63985,27.822266
41594,168.90047,25.982414
41595,168.79239,25.902004
41596,168.9641,25.96117
41597,168.8595,25.961626
41598,168.77944,25.94862
41599,168.88097,25.969151
41600,168.91137,25.895959
41601,168.82166,26.226472
41602,168.91962,26.244298
41603,168.81554,26.202789
41604,168.83217,26.099027
41605,168.83498,26.278083
41606,168.87232,26.425877
41607,168.85342,26.391751
41608,168.84577,25.939733
41609,168.78182,25.926264
41610,168.68266,25.92966
41611,168.72541,25.899961
41612,168.63778,25.967097
41613,168.52225,26.229116
41614,168.69757,25.897249
41615,168.72228,25.940023
41616,168.651,26.100106
41617,168.73567,25.872846
41618,168.57248,26.320891
41619,168.58777,26.090295
41620,168.74254,25.891542
41621,168.76238,26.089518
41622,168.72114,25.988745
41623,168.661,25.923288
41624,168.72793,25.924475
41625,168.46296,25.922776
41626,168.32998,26.24047
41627,168.35846,25.9574
41628,168.49544,25.926853
41629,168.38122,26.115041
41630,168.311,25.995615
41631,168.41483,26.339569
41632,168.49549,25.953143
41633,168.50745,26.339554
41634,168.39783,26.320864
41635,168.28965,26.262833
41636,168.41825,26.40386
41637,168.47115,26.174278
41638,168.20809,25.580322
41639,168.18101,25.863987
41640,168.34905,25.441848
41641,168.36803,25.388427
41642,168.31446,25.440272
41643,219.40369,53.111139
41644,219.27385,53.05143
41645,219.34371,53.006784
41646,219.42758,53.074689
41647,219.37052,52.983808
41648,219.45511,52.891431
41649,219.2733,52.949561
41650,219.30256,52.787134
41651,219.34323,52.835599
41652,219.21601,52.677387
41653,219.30608,52.915699
41654,219.25983,52.656464
41655,219.28104,52.812485
41656,219.24489,52.633451
41657,219.6647,53.781596
41658,246.48559,16.046916
41659,246.48477,16.08085
41660,246.43481,15.827186
41661,246.83196,15.997881
41662,246.7733,16.119725
41663,246.72455,16.069561
41664,246.77921,16.049118
41665,246.84287,15.725598
41666,246.68097,15.932256
41667,246.77955,15.799041
41668,246.77534,16.282759
41669,246.8021,15.868964
41670,246.65373,16.921019
41671,246.69085,16.911768
41672,167.94652,25.061039
41673,167.94222,25.076354
41674,168.19672,24.735058
41675,167.96773,24.883424
41676,168.01457,25.034756
41677,168.1467,25.046336
41678,167.91967,25.069327
41679,167.94942,25.106975
41680,168.10635,25.056533
41681,167.75245,24.761632
41682,167.90904,24.927066
41683,168.14402,25.064293
41684,167.93311,24.89728
41685,167.85099,24.737739
41686,168.03411,24.956841
41687,167.79665,24.745283
41688,168.01746,24.769312
41689,168.02353,24.905424
41690,167.77714,24.695281
41691,167.71352,24.453853
41692,167.84521,24.676796
41693,167.86272,24.722249
41694,167.92465,24.476547
41695,167.611,24.231433
41696,167.93483,24.491349
41697,167.92221,24.25306
41698,167.7929,24.186618
41699,167.83846,24.242296
41700,167.83516,24.187657
41701,167.67307,24.306825
41702,167.83302,24.465393
41703,167.6271,24.271746
41704,167.68999,24.415504
41705,167.94068,24.253982
41706,168.53537,25.052816
41707,168.64938,24.758891
41708,168.46692,24.979966
41709,168.49304,25.037373
41710,168.62553,25.208351
41711,168.59696,25.285394
41712,168.62952,24.762139
41713,168.6342,24.830246
41714,168.56148,24.80004
41715,168.34047,24.800442
41716,168.49863,25.256764
41717,168.64769,24.923231
41718,168.28793,25.213523
41719,168.31589,24.749023
41720,168.62805,24.908604
41721,168.65561,24.850628
41722,168.58074,24.927401
41723,168.55707,24.892891
41724,167.97825,24.712384
41725,168.15593,24.430196
41726,168.13067,24.362674
41727,168.12328,24.594445
41728,334.79917,2.6432692
41729,335.05374,2.3611911
41730,334.9381,2.8597942
41731,334.83967,2.6055779
41732,334.84293,2.4934735
41733,334.65848,2.4094944
41734,335.01794,2.4419561
41735,334.99127,2.4845475
41736,334.89409,2.3571918
41737,334.89754,2.2881218
41738,334.81974,2.136833
41739,335.04693,2.4207875
41740,334.69819,2.1965423
41741,335.15542,2.5283058
41742,335.12858,2.7526695
41743,335.28195,2.5428218
41744,335.2266,2.5832249
41745,335.17923,2.6225325
41746,335.2587,2.5616528
41747,335.22345,2.4440418
41748,335.29292,2.5168895
41749,335.23712,2.4298834
41750,335.17309,2.3703339
41751,335.20613,2.3908127
41752,335.29488,2.3467361
41753,335.08084,2.300842
41754,335.12438,2.3362126
41755,335.22431,2.2811396
41756,335.14956,2.3168216
41757,336.9721,1.2686606
41758,337.04025,1.3671703
41759,336.99186,1.4017843
41760,337.02791,1.4314077
41761,337.01172,1.4425793
41762,337.24102,1.344783
41763,336.97872,1.4717112
41764,140.06396,-0.23819911
41765,139.96072,-0.33750143
