ra,dec
125.52059,12.173645
125.52096,27.802832
125.52102,5.8045277
125.52133,3.3924354
125.52192,8.3623096
125.52198,11.174921
125.52221,26.407533
125.52266,54.996994
125.52274,23.008311
125.52321,22.252401
125.52335,4.1960466
125.52341,4.2699762
125.52368,10.725636
125.52384,4.1381248
125.52395,56.426225
125.52406,19.393557
125.52414,23.944477
125.52417,21.035749
125.52423,18.655652
125.52425,24.46205
125.52463,16.359935
125.52468,56.716326
125.52482,15.554231
125.52495,7.2376718
125.52514,8.2525724
125.52589,38.456278
125.52603,6.9550602
125.52623,13.601776
125.52655,38.456107
125.52677,45.271855
125.52758,19.072186
125.52764,41.509115
125.528,9.6572256
125.528,27.561819
125.52825,44.504979
125.52883,24.992123
125.52897,4.0325281
125.52909,5.9131327
125.52941,11.85178
125.53001,3.2394744
125.53003,3.747076
125.53023,32.264784
125.53085,15.577177
125.53124,21.604086
125.53153,56.472869
125.53167,17.636077
125.53189,49.003039
125.53214,41.417482
125.53359,27.438153
125.53388,18.539996
125.53408,9.840092
125.53409,32.152617
125.53424,34.428952
125.53449,43.311942
125.53486,21.603866
125.5358,48.738173
125.53625,53.984738
125.53631,27.186237
125.53649,41.315607
125.53661,58.957286
125.53664,29.046722
125.53674,26.727749
125.53712,11.829684
125.53767,6.6968014
125.53802,44.250681
125.53847,16.951997
125.53848,11.962027
125.53871,7.3426114
125.53904,30.140431
125.53921,6.9700469
125.53923,25.950424
125.54138,7.5755535
125.54157,7.7648932
125.54161,31.96576
125.54169,39.438986
125.54187,5.8633312
125.54244,6.5972506
125.54261,40.110859
125.54269,13.345634
125.54278,34.358053
125.54304,3.4465939
125.54328,33.777917
125.54375,56.382135
125.54378,26.916358
125.54403,45.663641
125.54446,21.085439
125.54453,3.2680428
125.54453,32.195026
125.54477,49.692928
125.54568,6.6320165
125.54605,29.059874
125.54679,29.894951
125.54718,33.493319
125.5472,11.232823
125.54777,7.3279965
125.54839,31.477931
125.54893,17.197218
125.54971,10.435914
125.55023,43.47893
125.55079,19.255355
125.55098,53.128406
125.55118,7.833013
125.5512,18.190705
125.55122,36.617724
125.55131,7.6777929
125.55198,24.376097
125.552,4.1244172
125.55208,39.710758
125.55216,15.357366
125.55241,27.885395
125.55254,22.045956
125.55262,14.116318
125.55364,42.392488
125.5537,58.028357
125.55465,6.491986
125.55476,20.923083
125.55594,18.959371
125.55599,21.530301
125.55607,8.064921
125.55656,4.1976959
125.55686,40.79339
125.557,48.707555
125.55701,9.7599948
125.55717,6.8813921
125.55778,20.742202
125.55803,12.243746
125.55811,5.82965
125.55878,10.557371
125.55888,13.760183
125.55888,57.735146
125.55929,24.058653
125.55957,56.024396
125.55959,17.214047
125.55978,23.81289
125.56001,54.577486
125.56023,13.417107
125.56049,23.999788
125.56186,7.4070167
125.56222,15.828122
125.56272,12.634272
125.56316,3.4675218
125.56321,16.709279
125.56325,25.934051
125.56526,56.293522
125.56544,55.580778
125.56583,9.6022248
125.56589,46.691667
125.56615,39.090111
125.56726,13.639614
125.56764,21.092562
125.56771,35.731762
125.56779,27.718032
125.56817,25.777151
125.5688,46.87705
125.56887,3.9297099
125.56931,56.267818
125.56954,32.095257
125.56998,9.9918771
125.57018,6.2763865
125.57037,22.608908
125.57052,15.387048
125.57059,47.284504
125.57087,50.380909
125.57133,48.964357
125.57138,45.847418
125.57253,53.876232
125.57254,11.151821
125.57298,40.346617
125.57348,27.486355
125.57444,9.5035881
125.57459,5.8881513
125.57459,20.088278
125.5749,13.895744
125.57495,3.3080643
125.57529,4.1641054
125.57589,15.658244
125.57795,15.659216
125.578,30.581326
125.57819,38.043269
125.57822,37.473228
125.57822,38.266538
125.57837,20.665313
125.57952,38.065057
125.57993,14.384813
125.58006,3.4330743
125.58111,39.812396
125.58118,19.415982
125.5813,20.935789
125.58215,11.345831
125.58219,23.735879
125.58245,55.895306
125.58256,44.426124
125.58274,7.5567293
125.58347,43.163751
125.5835,15.476528
125.58418,20.071323
125.58425,6.3756183
125.58496,18.891483
125.58569,32.282192
125.58592,46.114222
125.58613,42.414132
125.58721,34.413117
125.58723,55.348716
125.58741,50.349163
125.5876,3.8670716
125.58809,21.940523
125.58836,53.974018
125.58846,8.2442517
125.5902,4.0546527
125.59201,27.315682
125.59331,29.584195
125.59351,57.583996
125.59369,39.315702
125.5937,15.532176
125.59417,43.61504
125.59431,18.916692
125.59435,34.049848
125.59468,54.055845
125.59559,5.9514321
125.5957,32.914696
125.59614,32.514544
125.59627,15.519143
125.59635,22.696839
125.59658,10.164587
125.59678,20.487589
125.59793,6.5075499
125.59827,24.75633
125.59832,26.585179
125.59846,32.286456
125.59931,18.339273
125.60008,29.601487
125.6008,7.0371112
125.60094,8.4694368
125.60281,10.514456
125.6029,28.306604
125.60325,6.4576813
125.60326,25.509073
125.60333,40.887948
125.60339,26.337799
125.60394,7.6209549
125.60402,8.5086292
125.60491,17.847037
125.60504,41.593445
125.6054,6.9221865
125.60553,28.950978
125.60588,8.1568758
125.60625,3.3595314
125.60662,37.013579
125.60762,16.10305
125.60781,27.388612
125.60799,49.528522
125.60803,4.1632528
125.60869,12.015292
125.60879,11.599333
125.60898,3.5627063
125.60898,41.145866
125.60934,37.501207
125.6096,33.720282
125.6097,33.830933
125.61055,22.319251
125.61065,30.565274
125.61132,33.367518
125.61203,32.546015
125.61338,4.3840664
125.61363,27.279372
125.61431,42.391983
125.61436,6.4014886
125.61444,37.176899
125.61463,57.832225
125.61474,6.0358098
125.61517,8.9164838
125.61593,20.065503
125.61603,3.5728449
125.6161,31.713427
125.61612,31.662644
125.61689,36.268227
125.61697,24.11221
125.61738,27.315891
125.61752,40.156512
125.61755,30.477278
125.61768,28.871343
125.61769,17.98918
125.61779,16.123729
125.61796,32.085905
125.61851,22.148569
125.61853,29.995088
125.61864,6.4406085
125.61872,56.075423
125.61928,3.2885739
125.61962,13.134486
125.61975,8.2309773
125.61984,9.2607929
125.62041,15.309261
125.62058,3.764374
125.62058,40.840299
125.62069,35.400405
125.62076,36.984721
125.62083,4.2175677
125.62124,3.7282803
125.62207,3.3436061
125.62209,15.908321
125.62342,48.728075
125.62345,7.1532791
125.62373,10.86622
125.62424,30.0506
125.62454,58.35123
125.62459,6.3099174
125.62547,29.607366
125.62557,57.686721
125.62584,53.348034
125.62725,6.4733623
125.62934,28.122266
125.62962,33.738267
125.62986,3.5204754
125.63009,32.524282
125.63031,55.985544
125.63039,42.308293
125.63111,20.967907
125.63137,33.950335
125.63227,36.592583
125.63236,6.9149958
125.63314,5.9518857
125.63315,10.540361
125.63329,31.342309
125.63338,25.625608
125.63368,7.5728034
125.63395,19.526957
125.63396,18.669967
125.63398,7.307129
125.63421,18.744334
125.6344,7.51294
125.63444,56.107334
125.63466,40.200477
125.63518,34.123984
125.63559,6.8961091
125.63599,24.221478
125.63609,45.415851
125.63618,13.779175
125.63663,45.391702
125.63711,6.6045289
125.63712,55.019775
125.63792,3.2324691
125.63807,18.773819
125.63833,31.688258
125.63856,22.525887
125.63858,44.473145
125.63939,34.894252
125.63942,28.289728
125.63961,26.883411
125.63983,21.513083
125.64031,45.205007
125.64039,22.128163
125.64053,48.414147
125.64063,58.965198
125.64103,35.754685
125.64112,17.00458
125.6413,12.021167
125.64138,21.513176
125.642,9.3618656
125.64215,52.23455
125.64296,18.279557
125.64393,35.737006
125.644,54.398751
125.64426,50.440814
125.6444,19.431588
125.64446,6.2044269
125.64459,32.136738
125.64519,41.229924
125.64588,54.992862
125.64598,17.462807
125.6461,6.4621707
125.64655,48.16103
125.64815,25.476713
125.64864,52.388524
125.64894,41.228364
125.64929,6.5271768
125.64943,44.181626
125.64965,20.996168
125.64968,37.101382
125.6498,21.464993
125.65009,30.516104
125.65021,51.090158
125.65077,8.2010391
125.65151,9.3321217
125.65155,18.739213
125.65174,18.12228
125.65186,18.891552
125.65193,24.206332
125.65261,53.378236
125.65273,21.613272
125.65313,7.4643407
125.65354,54.310145
125.65358,50.210559
125.65397,5.9657265
125.65407,14.29834
125.65516,19.93418
125.65533,42.55657
125.65657,17.949294
125.65667,3.1994987
125.65674,43.939061
125.65678,9.8411206
125.65687,7.0035216
125.65697,45.080071
125.65733,36.976724
125.65746,10.466413
125.65756,23.422286
125.65758,8.615179
125.65776,9.7186819
125.65791,54.022493
125.65826,33.493896
125.65835,40.63441
125.65877,32.097602
125.65889,7.7615245
125.65913,38.634122
125.65958,32.879442
125.65966,18.997408
125.6597,4.2525057
125.6597,24.530887
125.65982,41.996796
125.6616,6.2351148
125.66322,51.618931
125.66333,6.0883235
125.66363,30.271265
125.66402,31.500584
125.6642,11.695209
125.66429,8.4102076
125.66467,21.909343
125.66478,30.815906
125.66531,54.445388
125.6654,15.293522
125.66544,25.988728
125.66552,7.3840432
125.66557,32.257557
125.66635,8.0660748
125.66679,47.837187
125.66685,9.827199
125.66704,27.792663
125.66753,22.44413
125.6679,3.7629272
125.66831,50.800421
125.66839,35.982399
125.66885,28.23098
125.66918,37.282709
125.66927,28.676497
125.67019,5.9351715
125.67042,25.116072
125.67093,6.0459682
125.67116,56.851025
125.67182,4.3020755
125.67241,34.419842
125.67254,26.715701
125.67262,16.480899
125.67298,26.388559
125.67359,32.186117
125.6737,4.3278483
125.67422,4.4125067
125.6743,37.773104
125.67434,48.914105
125.67491,32.113488
125.67501,17.123766
125.67541,17.897959
125.67578,15.496463
125.67594,25.970747
125.67617,32.10629
125.67617,40.050169
125.67635,20.135934
125.67661,32.598819
125.67668,45.496805
125.67691,7.0885457
125.67821,30.09991
125.67821,46.0044
125.67838,20.358802
125.6786,41.516783
125.67884,29.845861
125.67997,18.431035
125.68028,6.3573158
125.68035,16.653437
125.68089,54.932082
125.68126,19.406678
125.68143,18.634283
125.68167,12.035503
125.68283,21.707827
125.68365,4.2046662
125.6838,38.897691
125.68384,6.9999447
125.68424,27.189133
125.68478,14.576942
125.68492,7.6971751
125.68515,4.0796512
125.68531,48.280413
125.68612,3.3244234
125.68641,47.223201
125.6867,12.289822
125.68703,6.1887614
125.68723,5.9917975
125.68731,24.296927
125.6874,7.5371706
125.6877,32.150687
125.68837,15.521293
125.68842,42.304428
125.68883,18.469876
125.68903,59.985549
125.68905,11.501371
125.68925,38.679366
125.68927,4.2723731
125.68927,38.688495
125.6899,7.1214558
125.69001,7.9254373
125.69009,24.300046
125.69013,47.960868
125.69055,32.039108
125.69238,36.113211
125.69273,19.374768
125.69312,3.5712216
125.6933,7.4140668
125.69347,50.168169
125.69557,11.268246
125.69591,45.750557
125.69598,6.9998357
125.69625,15.758018
125.69649,45.628976
125.69661,32.612627
125.69662,5.9546948
125.69751,4.318044
125.69752,17.330892
125.69832,4.4719343
125.69835,37.044589
125.69848,4.297222
125.69866,11.896352
125.69886,9.4918167
125.69907,21.699378
125.69915,4.2401825
125.6993,9.6267952
125.69933,10.618866
125.69947,53.028211
125.69968,31.62025
125.6997,44.229846
125.69975,4.4073116
125.70106,57.229559
125.70195,28.383429
125.70217,10.986818
125.70262,14.410438
125.70263,11.690564
125.70277,59.910483
125.70288,9.3972564
125.70291,9.0520848
125.70302,14.411148
125.70365,27.715361
125.70484,20.182984
125.70564,8.5886956
125.70581,27.914445
125.7064,5.8185252
125.70644,18.358927
125.70651,20.189848
125.7072,7.4518542
125.70745,27.979307
125.70758,33.320529
125.70762,39.740973
125.70824,9.1633475
125.70829,33.122453
125.7091,53.751662
125.70955,31.679574
125.7096,12.552542
125.70983,56.688811
125.70985,9.023954
125.71049,48.635627
125.71058,6.1628701
125.71078,41.44281
125.71095,27.501785
125.71096,6.8575632
125.71108,19.249381
125.71151,56.521768
125.71159,35.155244
125.71169,38.404001
125.7123,50.177698
125.71291,35.217809
125.71349,46.054775
125.71385,10.501662
125.71422,46.208958
125.71429,36.826461
125.71477,34.838775
125.71524,45.491134
125.71557,5.8443736
125.71588,10.400325
125.71614,9.9703665
125.71646,4.4732328
125.71653,7.0677444
125.71695,31.582846
125.71757,38.48329
125.71768,7.792635
125.71768,18.006936
125.7177,30.903328
125.71894,38.747353
125.71898,25.558401
125.71955,20.198352
125.7197,20.401918
125.72016,38.388362
125.72026,32.779371
125.72104,21.077978
125.72133,20.78392
125.72135,23.216865
125.72158,29.271392
125.72182,18.803536
125.72199,3.5711855
125.72204,37.270107
125.72205,3.8936911
125.7226,38.542678
125.72321,7.9403268
125.72333,39.547577
125.72345,24.297176
125.72392,27.613872
125.72417,45.718821
125.72429,17.967785
125.72434,5.9376445
125.72442,7.1993961
125.72446,33.123968
125.72493,4.4600428
125.72506,4.2877895
125.72522,4.1880949
125.72522,15.380987
125.72722,38.49167
125.72731,6.4329052
125.72766,4.3124584
125.72788,7.4361123
125.72802,50.551769
125.72852,16.13304
125.72859,12.321598
125.72867,19.357838
125.7287,52.847625
125.72888,37.117529
125.73078,36.727111
125.73131,30.527123
125.73136,13.622854
125.73138,9.2825989
125.73176,4.4220393
125.73192,38.712058
125.73194,18.524859
125.73236,54.572995
125.7324,47.336192
125.73284,24.120134
125.73311,6.1927586
125.73319,27.993117
125.73382,20.21184
125.73386,17.892692
125.73464,27.286088
125.73466,9.7102552
125.735,38.75186
125.73542,50.527074
125.73551,10.751429
125.73565,3.8090163
125.73567,6.9781657
125.73577,54.094673
125.73588,13.667826
125.73619,45.485941
125.73621,17.680344
125.73656,21.344857
125.7368,3.7879173
125.73699,20.193756
125.73736,15.605749
125.7378,17.86983
125.73812,32.127988
125.73817,18.376761
125.7383,3.8424012
125.73847,46.361606
125.73872,38.703726
125.73893,6.846346
125.739,25.820599
125.73984,18.733417
125.74,50.906806
125.7401,10.250988
125.74013,4.3856845
125.74032,4.2323511
125.74043,25.738711
125.74096,4.0410634
125.74109,4.1483204
125.74162,38.643734
125.74167,32.140101
125.74184,38.927996
125.74236,15.629669
125.74263,13.439116
125.74281,17.921898
125.74298,30.822425
125.7434,24.864199
125.7436,24.240682
125.74387,11.268646
125.74408,27.707702
125.74438,38.723041
125.74444,10.397647
125.74475,6.525296
125.74506,6.2060155
125.74545,4.2991026
125.74579,42.38623
125.74591,16.894563
125.74591,29.405544
125.74627,26.266042
125.74657,17.583245
125.74693,24.918861
125.7481,18.90337
125.74871,25.529049
125.74871,52.605589
125.74874,32.04895
125.74977,4.1850229
125.75029,17.09564
125.75102,15.413509
125.7511,21.968597
125.75145,20.189941
125.75156,6.1828162
125.7525,11.178575
125.75255,5.8324324
125.75282,6.7262484
125.75298,4.4169214
125.75377,8.5110855
125.75377,17.86971
125.75441,22.784097
125.75447,27.855701
125.75465,25.955858
125.75499,32.01486
125.7554,14.312239
125.75593,18.063089
125.756,34.130409
125.75609,19.793706
125.75661,16.354877
125.75724,45.2896
125.75771,4.370957
125.75793,4.1589477
125.75816,34.438321
125.75857,42.346907
125.75892,34.478131
125.75904,24.627586
125.75934,27.075522
125.75942,26.158678
125.75974,49.253226
125.76003,32.635178
125.76074,17.706163
125.76077,17.035947
125.76143,20.191583
125.76149,18.012832
125.76149,21.903876
125.76166,12.28361
125.76224,37.315461
125.76292,52.392906
125.76314,26.541309
125.76326,40.089475
125.76331,19.90517
125.76419,16.006836
125.76454,36.983819
125.76506,3.735625
125.76552,16.409214
125.76622,24.8549
125.76642,57.181618
125.76643,19.172756
125.7666,7.0112783
125.76666,8.5211666
125.76696,57.419275
125.76716,25.552637
125.76776,6.8701579
125.76835,52.394685
125.76857,33.447309
125.76887,7.2933133
125.7689,38.037276
125.769,6.4572024
125.76934,60.254506
125.76939,14.679285
125.76944,36.846821
125.76972,20.283924
125.77068,32.0783
125.7715,20.270563
125.77195,4.3799901
125.7723,4.3633803
125.77238,20.255149
125.77239,32.266012
125.77248,41.642617
125.77293,7.5180489
125.77313,39.516696
125.77345,33.585273
125.77361,36.188244
125.77364,43.97407
125.7737,41.093426
125.77459,17.35194
125.7749,26.089137
125.77522,8.9812422
125.77528,19.935164
125.77543,6.42947
125.7757,3.5700365
125.77598,32.640171
125.77644,7.8882987
125.77685,15.482579
125.77717,54.199797
125.77756,8.5052924
125.77789,11.078661
125.778,22.230735
125.77848,16.711102
125.77868,10.202789
125.7787,5.8824509
125.77967,21.881387
125.78013,37.137642
125.78014,47.092532
125.78057,21.749142
125.78092,50.602667
125.78123,21.756349
125.78154,4.2222983
125.78171,22.237388
125.78187,42.356453
125.78207,26.046333
125.78253,12.393885
125.78253,60.025134
125.78324,56.499793
125.78328,50.03988
125.78373,39.743888
125.78391,9.4742178
125.78453,42.255846
125.78469,18.026884
125.7848,19.233978
125.78543,21.887496
125.7861,4.3348586
125.78633,32.520406
125.78643,22.180682
125.78694,8.0437612
125.78733,12.227712
125.78753,40.41669
125.78844,4.3091978
125.7887,6.2685116
125.78886,6.7225102
125.78905,17.378423
125.78928,25.128114
125.79,33.447129
125.79005,14.473108
125.79032,17.053637
125.79048,17.307886
125.7908,11.178087
125.79116,6.7537004
125.79148,54.112363
125.79185,46.987204
125.79208,7.256333
125.79232,53.263548
125.79255,16.508909
125.79298,15.248166
125.79301,20.440818
125.79304,18.013847
125.7934,56.580991
125.79402,25.571124
125.79407,4.2626493
125.79456,22.019969
125.79524,25.075268
125.79563,10.683733
125.79598,32.772418
125.79624,14.583586
125.79627,21.14427
125.7965,6.885213
125.79763,6.6107279
125.79774,9.1821298
125.79812,20.119238
125.79838,35.300983
125.79886,24.785746
125.79912,3.5394733
125.79922,18.596008
125.7993,38.275425
125.79942,7.5298408
125.79952,32.599685
125.7999,12.501689
125.80008,53.562043
125.80034,14.766048
125.80034,19.054389
125.80078,15.103938
125.80107,13.802436
125.80107,30.680316
125.80197,19.057673
125.80233,4.4214126
125.80271,20.246959
125.80324,42.386493
125.80418,24.950291
125.80478,21.743817
125.80487,20.95934
125.80649,10.38556
125.80791,23.179945
125.80858,16.119361
125.80865,43.477663
125.80895,21.965401
125.80899,8.5358727
125.80909,16.098135
125.80942,21.80183
125.80943,28.216441
125.80954,19.513475
125.80961,6.3807558
125.80985,37.473854
125.81003,26.568981
125.81012,24.274744
125.81096,20.279213
125.81105,24.818306
125.81282,15.954153
125.81307,19.14671
125.81325,4.2285427
125.81383,45.474336
125.81455,42.274148
125.81473,18.252828
125.81507,15.483785
125.81552,12.971404
125.81558,52.713197
125.81578,36.771082
125.81604,25.590794
125.81614,7.2884339
125.81628,20.816079
125.81682,14.188426
125.8169,7.786504
125.81731,45.047984
125.81739,7.7870048
125.81754,37.288581
125.81818,25.548027
125.8184,11.687904
125.81844,23.14777
125.81889,19.433176
125.81891,37.033324
125.8191,29.913734
125.81912,19.031891
125.8197,45.72205
125.81983,43.174292
125.82007,5.9741808
125.82074,4.1743155
125.82092,45.89687
125.82294,19.184625
125.82296,26.618701
125.82318,20.26306
125.82486,44.728452
125.82493,33.753514
125.82504,16.801659
125.82505,55.988533
125.82572,4.2441318
125.82573,4.4965325
125.82661,7.1357308
125.82763,8.4861005
125.82791,25.95359
125.82995,53.142478
125.83049,20.253083
125.83058,27.510295
125.83152,20.163423
125.83174,29.459302
125.83222,6.0351669
125.83252,38.17732
125.83297,3.9875337
125.83299,23.747157
125.83341,6.4972108
125.83375,34.270496
125.83455,18.535209
125.83491,14.234705
125.83567,21.708815
125.83617,16.21259
125.83619,7.6722733
125.83619,14.701732
125.83649,30.189681
125.83663,19.944937
125.83677,18.055968
125.83682,10.824508
125.83698,3.2620575
125.83742,38.775059
125.83744,55.027659
125.83785,13.223697
125.83805,26.349526
125.8382,19.434993
125.83866,9.2747871
125.83879,10.308684
125.83889,44.231069
125.83893,15.414636
125.839,37.670376
125.83907,23.659801
125.83924,5.9719669
125.83955,38.69312
125.83979,21.733768
125.84014,18.393446
125.84015,14.254483
125.84028,4.3724722
125.84072,3.3284658
125.84081,24.86123
125.84089,3.5201221
125.84105,5.9451417
125.84142,18.429837
125.8419,14.244611
125.84212,15.0578
125.84313,26.440354
125.84327,24.064002
125.84399,6.8951871
125.84429,4.4007735
125.84467,21.96969
125.84497,56.340624
125.84599,6.3281402
125.84606,25.560856
125.84626,29.481954
125.84626,30.6699
125.8465,19.030022
125.84677,20.564517
125.84677,41.428563
125.84726,56.778688
125.84764,18.676892
125.8477,57.589291
125.84815,23.636873
125.84819,21.791062
125.84827,4.437753
125.8483,57.424602
125.84841,18.686144
125.84842,32.421332
125.84848,15.948156
125.8486,18.449018
125.84896,23.026525
125.84913,9.3956482
125.84995,21.797944
125.85017,17.038196
125.85028,17.844042
125.8503,22.266792
125.85081,39.66673
125.85094,34.595441
125.85107,24.331437
125.85129,4.2384098
125.85146,58.315658
125.85151,16.803946
125.85151,32.874193
125.85158,15.134348
125.85242,57.357954
125.85285,19.784608
125.85318,24.673442
125.85335,16.531323
125.85338,19.521216
125.85357,4.0371997
125.85357,20.168708
125.8541,54.203891
125.85426,33.871781
125.85428,29.291472
125.85469,30.241741
125.85494,19.981958
125.85505,39.76274
125.85512,18.422844
125.85547,18.459307
125.85552,37.027906
125.85564,35.262761
125.85586,20.14188
125.8563,54.177604
125.85655,8.774085
125.85696,3.8992643
125.85759,40.150897
125.85798,6.8517994
125.85805,15.773247
125.85837,18.352636
125.85943,10.608665
125.86005,23.220994
125.86064,25.506171
125.86228,41.297996
125.86229,8.5413407
125.86272,30.37355
125.86317,25.652351
125.86385,6.6459571
125.86401,4.3121571
125.8647,23.653386
125.86512,10.89826
125.86535,29.511086
125.86602,53.394004
125.86605,18.644135
125.86683,42.99431
125.86787,21.597443
125.8683,14.202006
125.86893,20.547257
125.86902,40.172341
125.86906,9.4010056
125.86925,7.5758788
125.86936,37.877767
125.87056,43.318042
125.87069,26.936961
125.87072,10.733924
125.87139,22.65005
125.87154,24.899058
125.87225,21.548626
125.87237,21.613006
125.87306,25.296957
125.87317,36.695543
125.87321,18.100214
125.87329,13.692915
125.87387,37.234574
125.874,25.962515
125.87424,17.315836
125.8744,10.076912
125.8745,48.446072
125.87451,4.3924873
125.87471,32.964034
125.8751,16.597851
125.87522,18.749433
125.87563,24.452312
125.8757,7.2393909
125.87611,14.216929
125.87619,36.832766
125.87647,57.459841
125.87754,42.013721
125.87804,4.2995058
125.87884,49.976884
125.87895,19.65878
125.87945,50.514098
125.87961,16.101612
125.87967,4.2206975
125.87972,3.3012204
125.88011,45.878331
125.88032,18.785937
125.88038,18.448155
125.8811,3.4790069
125.88111,19.811734
125.88185,19.988385
125.88247,9.3223872
125.88305,4.3473612
125.88372,11.611643
125.88436,19.858255
125.8844,19.438718
125.88441,53.500241
125.88474,18.129222
125.885,56.701101
125.88525,49.875081
125.88565,45.450622
125.88568,53.729604
125.8858,4.4615149
125.8861,19.023061
125.88611,21.338096
125.88624,10.058103
125.88651,18.052437
125.88662,27.131342
125.88674,25.637507
125.88696,49.782377
125.8871,25.491454
125.88735,26.961197
125.88792,4.3833375
125.88872,14.378439
125.88895,18.32678
125.8891,41.214659
125.88924,15.424458
125.88971,8.5502626
125.89083,56.795708
125.89129,6.237735
125.89179,20.178268
125.89181,15.175137
125.89274,30.966237
125.89275,54.233367
125.89306,25.180448
125.89399,57.140537
125.89407,10.2375
125.89435,23.208558
125.89519,3.2210214
125.89567,7.1851889
125.89676,13.870067
125.8977,37.779404
125.89813,3.5354573
125.89822,16.92474
125.8994,35.75052
125.89968,19.45238
125.89979,23.628682
125.90007,40.359029
125.90039,24.905114
125.90131,4.0734914
125.90164,13.496521
125.90176,55.330652
125.90185,24.911161
125.90264,18.526845
125.90265,30.357434
125.90315,3.7914875
125.90336,39.108108
125.90337,19.944947
125.9035,41.83781
125.90352,21.151547
125.90418,3.8821501
125.90419,44.698169
125.90429,18.662343
125.90481,27.943456
125.90482,38.63792
125.90562,21.088272
125.90627,21.894507
125.90635,20.915583
125.90691,3.5983556
125.90707,33.43735
125.90745,46.587347
125.9079,4.2594792
125.90796,21.029457
125.90846,47.940984
125.90996,39.247558
125.91025,28.054711
125.91066,31.413578
125.91112,47.376063
125.91182,24.875985
125.91194,52.602856
125.91234,3.3119519
125.91237,15.242927
125.91245,55.962911
125.91251,23.497231
125.91265,9.6721224
125.91292,7.7024187
125.91321,10.926996
125.9142,24.717431
125.91435,21.99829
125.91481,36.836207
125.91482,8.2964986
125.91503,19.567017
125.91513,18.29995
125.91543,53.593968
125.91559,39.341639
125.91566,21.509421
125.91646,54.862571
125.91656,7.1521406
125.91669,7.5629024
125.91684,24.844418
125.91718,31.858253
125.91753,15.402935
125.9177,4.44054
125.91803,24.937212
125.91827,15.724203
125.91836,33.508615
125.91854,7.1541021
125.91884,15.460308
125.91922,8.5485025
125.91943,16.875941
125.91964,25.092984
125.91972,7.5573995
125.9198,20.303521
125.92038,19.606641
125.92065,22.719775
125.92075,7.144404
125.92088,20.696816
125.92104,4.3259083
125.92123,7.127766
125.92161,21.025499
125.92195,12.164056
125.92219,29.979844
125.92249,18.4485
125.92268,21.434882
125.9233,42.322844
125.92332,4.4240417
125.92439,24.951908
125.92462,20.143603
125.92496,19.58642
125.92517,4.1488776
125.92527,15.672669
125.92548,25.83728
125.92573,10.872392
125.92643,29.504334
125.92657,48.465163
125.92678,19.15087
125.92685,35.89383
125.9269,21.061501
125.92698,28.39417
125.92706,4.4553961
125.9272,42.134451
125.92764,18.118868
125.9278,15.674128
125.9286,31.299466
125.93004,11.495766
125.93011,7.5528628
125.93014,19.624747
125.93026,27.270488
125.93061,21.049219
125.93075,47.299754
125.93119,19.466111
125.93166,51.608146
125.93196,15.551428
125.93232,11.97097
125.93328,25.543972
125.93346,10.149864
125.93381,50.23552
125.93398,22.916089
125.93474,24.28418
125.93532,8.0834597
125.9354,8.490905
125.93573,56.443172
125.93601,49.355788
125.9363,21.079383
125.93677,54.143761
125.93683,22.784776
125.93694,36.62226
125.93727,21.128441
125.93731,52.794993
125.9375,34.811964
125.93754,3.4820141
125.93787,11.418919
125.93864,28.656897
125.93883,11.671305
125.93948,11.004364
125.93991,14.114382
125.93999,3.4615007
125.94013,35.868673
125.94126,8.5825238
125.94126,18.691249
125.94149,34.369182
125.94171,15.642614
125.94171,20.265919
125.94172,23.541124
125.94198,18.034801
125.94228,24.896014
125.94289,21.438168
125.94308,21.036303
125.94365,7.3489276
125.94375,35.46414
125.94379,43.485295
125.94385,10.274635
125.94389,19.157186
125.94389,19.509251
125.94401,17.698565
125.94419,24.894706
125.94448,23.589316
125.94463,11.613323
125.94511,28.475209
125.94516,54.232663
125.94535,10.889571
125.94553,15.767694
125.94609,18.423919
125.94674,18.770413
125.94713,18.84939
125.9474,8.5504762
125.9477,11.534479
125.94782,50.365583
125.94796,29.181991
125.94798,53.991425
125.9483,30.551684
125.94887,19.628956
125.9494,21.033646
125.94945,17.990709
125.94988,19.472091
125.94988,40.440864
125.95058,17.76009
125.95106,4.2561366
125.95111,6.0512033
125.9512,10.962807
125.95175,3.7675744
125.95179,19.84096
125.9519,38.389659
125.95231,10.910983
125.95263,17.563599
125.95265,6.1470212
125.95315,24.996728
125.95367,16.132104
125.95383,17.846679
125.95384,3.8944035
125.95412,23.448434
125.95433,8.0640844
125.95447,19.532463
125.9545,55.363641
125.95529,23.391986
125.95574,11.35923
125.95595,55.439684
125.95605,28.42369
125.95617,14.463224
125.95636,20.464048
125.95649,11.776999
125.95704,7.1597307
125.95748,37.856293
125.95818,54.197675
125.95864,8.7045414
125.95886,11.550366
125.95892,39.161705
125.95894,33.534903
125.95917,17.769773
125.95928,4.5077195
125.96012,18.308126
125.96046,31.21741
125.96082,21.044891
125.96084,7.4643188
125.96123,30.574861
125.9614,49.380187
125.96152,42.133166
125.96189,49.610865
125.96194,18.076043
125.96221,48.425657
125.96229,15.192295
125.9623,21.037287
125.96236,7.9286859
125.96334,18.720096
125.96343,10.887897
125.96353,24.508881
125.96369,38.796254
125.96461,9.8465793
125.96517,51.457104
125.96528,52.460758
125.96532,19.306985
125.96603,31.954695
